413.748337,9.963e-29,0.0801,3,6,6,1265,1175,1273
413.895827,1.493e-30,0.0578,3,6,5,1265,1175,1273
414.059508,2.038e-30,0.0629,3,6,5,1175,1175,1273
414.44431,9.515e-29,0.0811,3,6,6,1265,1175,1273
414.708284,3.109e-30,0.0635,3,6,5,1175,1175,1273
415.035055,1.269e-30,0.0645,3,6,5,1265,1175,1273
415.222674,5.115e-30,0.0685,3,6,6,1265,1175,1273
415.260522,8.24e-30,0.0675,3,6,6,1265,1175,1273
415.290365,8.996e-29,0.0822,3,6,6,1265,1175,1273
415.391982,4.666e-30,0.064,3,6,5,1175,1175,1273
415.407605,2.612e-30,0.0585,3,6,5,1265,1175,1273
416.02399,8.408e-29,0.0834,3,6,6,1265,1175,1273
416.110105,6.887e-30,0.0645,3,6,5,1175,1175,1273
416.299499,1.837e-30,0.0649,3,6,5,1265,1175,1273
416.838814,7.766e-29,0.0847,3,6,6,1265,1175,1273
416.851311,6.4e-30,0.0671,3,6,6,1265,1175,1273
416.862178,9.998e-30,0.0649,3,6,5,1175,1175,1273
416.894472,6.234e-30,0.0689,3,6,6,1265,1175,1273
416.912585,4.497e-30,0.0592,3,6,5,1265,1175,1273
417.569764,2.616e-30,0.0653,3,6,5,1265,1175,1273
417.599531,7.088e-29,0.0862,3,6,6,1265,1175,1273
417.647747,1.427e-29,0.0653,3,6,5,1175,1175,1273
418.393711,6.418e-29,0.088,3,6,6,1265,1175,1273
418.411385,7.615e-30,0.0598,3,6,5,1265,1175,1273
418.439496,4.881e-30,0.0668,3,6,6,1265,1175,1273
418.43977,1.129e-30,0.0635,3,6,5,1265,1175,1273
418.466375,2.004e-29,0.0657,3,6,6,1175,1175,1273
418.557959,7.451e-30,0.0694,3,6,6,1265,1175,1273
418.618763,1.727e-30,0.064,3,6,5,1265,1175,1273
418.78805,2.598e-30,0.0645,3,6,5,1265,1175,1273
418.846404,3.664e-30,0.0657,3,6,6,1265,1175,1273
418.947997,3.843e-30,0.0649,3,6,5,1265,1175,1273
419.098957,5.588e-30,0.0653,3,6,5,1265,1175,1273
419.170925,5.861e-29,0.0903,3,6,6,1265,1175,1273
419.241271,7.986e-30,0.0657,3,6,6,1265,1175,1273
419.317647,2.765e-29,0.0661,3,6,6,1175,1175,1273
419.375269,1.122e-29,0.0661,3,6,6,1265,1175,1273
419.501269,1.548e-29,0.0665,3,6,6,1265,1175,1273
419.619577,2.1e-29,0.0668,3,6,6,1265,1175,1273
419.730488,2.797e-29,0.0671,3,6,6,1265,1175,1273
419.834284,3.66e-29,0.0675,3,6,6,1265,1175,1273
419.904613,1.269e-29,0.0605,3,6,5,1265,1175,1273
419.931234,4.702e-29,0.0678,3,6,6,1265,1175,1273
420.021597,5.929e-29,0.0681,3,6,6,1265,1175,1273
420.024499,3.657e-30,0.0665,3,6,6,1265,1175,1273
420.105616,7.336e-29,0.0685,3,6,6,1265,1175,1273
420.12996,5.047e-30,0.0661,3,6,6,1265,1175,1273
420.183526,8.903e-29,0.0689,3,6,6,1265,1175,1273
420.201168,3.752e-29,0.0665,3,6,6,1175,1175,1273
420.213395,8.73e-30,0.0699,3,6,6,1265,1175,1273
420.255544,1.059e-28,0.0694,3,6,6,1265,1175,1273
420.321879,1.235e-28,0.0699,3,6,6,1265,1175,1273
420.338625,1.08e-30,0.0657,3,6,6,1265,1175,1273
420.382725,1.41e-28,0.0705,3,6,6,1265,1175,1273
420.438261,1.574e-28,0.0712,3,6,6,1265,1175,1273
420.488656,1.718e-28,0.072,3,6,6,1265,1175,1273
420.534064,1.828e-28,0.073,3,6,6,1265,1175,1273
420.574626,1.895e-28,0.074,3,6,6,1265,1175,1273
420.61047,1.908e-28,0.0752,3,6,6,1265,1175,1273
420.64171,1.857e-28,0.0766,3,6,6,1265,1175,1273
420.668445,1.738e-28,0.0782,3,6,6,1265,1175,1273
420.690763,1.548e-28,0.0801,3,6,6,1265,1175,1273
420.708736,1.289e-28,0.0822,3,6,6,1265,1175,1273
420.722424,9.625e-29,0.0847,3,6,6,1265,1175,1273
420.731872,5.666e-29,0.088,3,6,6,1265,1175,1273
420.742981,3.276e-29,0.0903,3,6,6,1265,1175,1273
420.754227,7.745e-29,0.0862,3,6,6,1265,1175,1273
420.771873,1.134e-28,0.0834,3,6,6,1265,1175,1273
420.795881,1.427e-28,0.0811,3,6,6,1265,1175,1273
420.826202,1.652e-28,0.0791,3,6,6,1265,1175,1273
420.862774,1.807e-28,0.0774,3,6,6,1265,1175,1273
420.905522,1.892e-28,0.0759,3,6,6,1265,1175,1273
420.954356,1.91e-28,0.0746,3,6,6,1265,1175,1273
421.009179,1.87e-28,0.0735,3,6,6,1265,1175,1273
421.013716,1.275e-30,0.0659,3,6,6,1265,1175,1273
421.069876,1.779e-28,0.0725,3,6,6,1265,1175,1273
421.116561,5.002e-29,0.0668,3,6,6,1175,1175,1273
421.136325,1.651e-28,0.0716,3,6,6,1265,1175,1273
421.20839,1.495e-28,0.0709,3,6,6,1265,1175,1273
421.285927,1.324e-28,0.0702,3,6,6,1265,1175,1273
421.368777,1.147e-28,0.0697,3,6,6,1265,1175,1273
421.392861,2.08e-29,0.0611,3,6,5,1265,1175,1273
421.420961,6.839e-30,0.0665,3,6,6,1265,1175,1273
421.456776,9.737e-29,0.0692,3,6,6,1265,1175,1273
421.549748,8.098e-29,0.0687,3,6,6,1265,1175,1273
421.605717,2.691e-30,0.0661,3,6,6,1265,1175,1273
421.647508,6.603e-29,0.0683,3,6,6,1265,1175,1273
421.694806,1.498e-30,0.0661,3,6,6,1265,1175,1273
421.749864,5.281e-29,0.068,3,6,6,1265,1175,1273
421.856616,4.144e-29,0.0676,3,6,6,1265,1175,1273
421.861027,1.002e-29,0.0705,3,6,6,1265,1175,1273
421.967557,3.192e-29,0.0673,3,6,6,1265,1175,1273
422.063468,6.555e-29,0.0671,3,6,6,1175,1175,1273
422.082474,2.413e-29,0.067,3,6,6,1265,1175,1273
422.201148,1.792e-29,0.0666,3,6,6,1265,1175,1273
422.323356,1.306e-29,0.0663,3,6,6,1265,1175,1273
422.374489,1.752e-30,0.0663,3,6,6,1265,1175,1273
422.448872,9.353e-30,0.0659,3,6,6,1265,1175,1273
422.577463,6.578e-30,0.0655,3,6,5,1265,1175,1273
422.708897,4.545e-30,0.0651,3,6,5,1265,1175,1273
422.719921,9.113e-30,0.0668,3,6,6,1265,1175,1273
422.842941,3.085e-30,0.0647,3,6,5,1265,1175,1273
422.876711,3.355e-29,0.0617,3,6,5,1265,1175,1273
422.979357,2.057e-30,0.0642,3,6,5,1265,1175,1273
423.041551,8.438e-29,0.0675,3,6,6,1175,1175,1273
423.059276,2.04e-30,0.0665,3,6,6,1265,1175,1273
423.081141,6.621e-30,0.088,3,6,6,1265,1175,1273
423.117911,1.348e-30,0.0637,3,6,5,1265,1175,1273
423.182518,1.946e-30,0.0657,3,6,6,1265,1175,1273
423.501082,1.126e-29,0.0712,3,6,6,1265,1175,1273
423.743502,2.365e-30,0.0666,3,6,6,1265,1175,1273
423.886568,1.478e-29,0.0862,3,6,6,1265,1175,1273
424.02734,1.194e-29,0.0671,3,6,6,1265,1175,1273
424.050486,1.067e-28,0.0678,3,6,6,1175,1175,1273
424.356728,5.323e-29,0.0623,3,6,5,1265,1175,1273
424.432126,2.73e-30,0.0668,3,6,6,1265,1175,1273
424.637837,2.337e-29,0.0847,3,6,6,1265,1175,1273
424.754243,1.383e-30,0.0653,3,6,5,1265,1175,1273
425.089972,1.325e-28,0.0681,3,6,6,1175,1175,1273
425.120861,3.137e-30,0.067,3,6,6,1265,1175,1273
425.133769,1.236e-29,0.072,3,6,6,1265,1175,1273
425.3437,1.538e-29,0.0675,3,6,6,1265,1175,1273
425.470307,3.197e-29,0.0834,3,6,6,1265,1175,1273
425.813443,3.588e-30,0.0671,3,6,6,1265,1175,1273
425.833467,8.309e-29,0.0629,3,6,5,1265,1175,1273
426.159721,1.614e-28,0.0685,3,6,6,1175,1175,1273
426.190244,4.031e-29,0.0822,3,6,6,1265,1175,1273
426.506667,4.084e-30,0.0673,3,6,6,1265,1175,1273
426.669469,1.947e-29,0.0678,3,6,6,1265,1175,1273
426.759279,1.326e-29,0.073,3,6,6,1265,1175,1273
427.060308,4.827e-29,0.0811,3,6,6,1265,1175,1273
427.203313,4.628e-30,0.0675,3,6,6,1265,1175,1273
427.259462,1.93e-28,0.0689,3,6,6,1175,1175,1273
427.307468,1.276e-28,0.0635,3,6,5,1265,1175,1273
427.738307,5.568e-29,0.0801,3,6,6,1265,1175,1273
427.901014,5.22e-30,0.0676,3,6,6,1265,1175,1273
428.005092,2.421e-29,0.0681,3,6,6,1265,1175,1273
428.377783,1.386e-29,0.074,3,6,6,1265,1175,1273
428.388944,2.263e-28,0.0694,3,6,6,1175,1175,1273
428.601814,5.859e-30,0.0678,3,6,6,1265,1175,1273
428.656476,6.253e-29,0.0791,3,6,6,1265,1175,1273
428.779257,1.927e-28,0.064,3,6,5,1265,1175,1273
429.281962,6.863e-29,0.0782,3,6,6,1265,1175,1273
429.303991,6.545e-30,0.068,3,6,6,1265,1175,1273
429.350999,2.959e-29,0.0685,3,6,6,1265,1175,1273
429.547928,2.601e-28,0.0699,3,6,6,1175,1175,1273
429.989434,1.41e-29,0.0752,3,6,6,1265,1175,1273
430.009023,7.275e-30,0.0681,3,6,6,1265,1175,1273
430.249347,2.864e-28,0.0645,3,6,5,1265,1175,1273
430.258702,7.406e-29,0.0774,3,6,6,1265,1175,1273
430.707597,3.551e-29,0.0689,3,6,6,1265,1175,1273
430.715679,8.046e-30,0.0683,3,6,6,1265,1175,1273
430.736192,2.928e-28,0.0705,3,6,6,1175,1175,1273
430.821135,7.863e-29,0.0766,3,6,6,1265,1175,1273
431.425011,8.854e-30,0.0685,3,6,6,1265,1175,1273
431.594365,1.389e-29,0.0766,3,6,6,1265,1175,1273
431.718235,4.185e-28,0.0649,3,6,5,1265,1175,1273
431.866852,8.251e-29,0.0759,3,6,6,1265,1175,1273
431.953531,3.224e-28,0.0712,3,6,6,1175,1175,1273
432.053517,1.069e-30,0.0611,3,6,5,1265,1175,1273
432.075273,4.183e-29,0.0694,3,6,6,1265,1175,1273
432.136155,9.693e-30,0.0687,3,6,6,1265,1175,1273
432.355747,8.545e-29,0.0752,3,6,6,1265,1175,1273
432.849845,1.056e-29,0.0689,3,6,6,1265,1175,1273
433.027474,1.371e-30,0.0614,3,6,5,1265,1175,1273
433.186405,6.015e-28,0.0653,3,6,5,1265,1175,1273
433.192691,1.321e-29,0.0782,3,6,6,1265,1175,1273
433.199755,3.47e-28,0.072,3,6,6,1175,1175,1273
433.367127,1.725e-30,0.0617,3,6,5,1265,1175,1273
433.454391,4.834e-29,0.0699,3,6,6,1265,1175,1273
433.480781,8.775e-29,0.0746,3,6,6,1265,1175,1273
433.565488,1.143e-29,0.0692,3,6,6,1265,1175,1273
433.885708,8.907e-29,0.074,3,6,6,1265,1175,1273
434.283586,1.232e-29,0.0694,3,6,6,1265,1175,1273
434.303967,2.191e-30,0.0621,3,6,5,1265,1175,1273
434.474687,3.645e-28,0.073,3,6,6,1175,1175,1273
434.654326,8.503e-28,0.0657,3,6,6,1265,1175,1273
434.685649,2.737e-30,0.0623,3,6,5,1265,1175,1273
434.784504,1.202e-29,0.0801,3,6,6,1265,1175,1273
434.845293,5.478e-29,0.0705,3,6,6,1265,1175,1273
435.003742,1.319e-29,0.0697,3,6,6,1265,1175,1273
435.06605,1.08e-30,0.0685,3,6,6,1265,1175,1273
435.100319,8.985e-29,0.0735,3,6,6,1265,1175,1273
435.410924,8.967e-29,0.073,3,6,6,1265,1175,1273
435.431733,1.096e-30,0.0801,3,6,6,1265,1175,1273
435.455299,1.227e-30,0.0791,3,6,6,1265,1175,1273
435.481208,1.338e-30,0.0782,3,6,6,1265,1175,1273
435.509456,1.428e-30,0.0774,3,6,6,1265,1175,1273
435.540039,1.5e-30,0.0766,3,6,6,1265,1175,1273
435.572952,1.554e-30,0.0759,3,6,6,1265,1175,1273
435.589543,3.446e-30,0.0626,3,6,5,1265,1175,1273
435.60819,1.591e-30,0.0752,3,6,6,1265,1175,1273
435.645748,1.612e-30,0.0746,3,6,6,1265,1175,1273
435.685621,1.618e-30,0.074,3,6,6,1265,1175,1273
435.726292,1.405e-29,0.0699,3,6,6,1265,1175,1273
435.727802,1.61e-30,0.0735,3,6,6,1265,1175,1273
435.75138,1.186e-30,0.0687,3,6,6,1265,1175,1273
435.772285,1.59e-30,0.073,3,6,6,1265,1175,1273
435.778166,3.728e-28,0.074,3,6,6,1175,1175,1273
435.819063,1.559e-30,0.0725,3,6,6,1265,1175,1273
435.86813,1.518e-30,0.072,3,6,6,1265,1175,1273
435.919477,1.469e-30,0.0716,3,6,6,1265,1175,1273
435.973098,1.412e-30,0.0712,3,6,6,1265,1175,1273
436.009377,4.274e-30,0.0629,3,6,5,1265,1175,1273
436.028983,1.35e-30,0.0709,3,6,6,1265,1175,1273
436.087126,1.282e-30,0.0705,3,6,6,1265,1175,1273
436.12245,1.182e-27,0.0661,3,6,6,1265,1175,1273
436.147516,1.212e-30,0.0702,3,6,6,1265,1175,1273
436.210145,1.139e-30,0.0699,3,6,6,1265,1175,1273
436.248298,6.081e-29,0.0712,3,6,6,1265,1175,1273
436.275003,1.064e-30,0.0697,3,6,6,1265,1175,1273
436.369879,1.034e-29,0.0822,3,6,6,1265,1175,1273
436.432334,1.293e-30,0.0689,3,6,6,1265,1175,1273
436.450977,1.487e-29,0.0702,3,6,6,1265,1175,1273
436.543233,1.258e-30,0.0659,3,6,6,1265,1175,1273
436.725282,8.907e-29,0.0725,3,6,6,1265,1175,1273
436.884169,5.334e-30,0.0632,3,6,5,1265,1175,1273
436.931289,8.758e-29,0.072,3,6,6,1265,1175,1273
436.997259,1.769e-30,0.0663,3,6,6,1265,1175,1273
437.110045,3.702e-28,0.0752,3,6,6,1175,1175,1273
437.122929,1.405e-30,0.0692,3,6,6,1265,1175,1273
437.178015,1.564e-29,0.0705,3,6,6,1265,1175,1273
437.33859,6.565e-30,0.0635,3,6,5,1265,1175,1273
437.428358,2.442e-30,0.0666,3,6,6,1265,1175,1273
437.591215,1.615e-27,0.0665,3,6,6,1265,1175,1273
437.663697,6.607e-29,0.072,3,6,6,1265,1175,1273
437.811009,1.516e-30,0.0694,3,6,6,1265,1175,1273
437.83699,3.311e-30,0.067,3,6,6,1265,1175,1273
437.907243,1.634e-29,0.0709,3,6,6,1265,1175,1273
437.94887,8.21e-30,0.0847,3,6,6,1265,1175,1273
438.187821,8.12e-30,0.0637,3,6,5,1265,1175,1273
438.223605,4.408e-30,0.0673,3,6,6,1265,1175,1273
438.355467,8.582e-29,0.0716,3,6,6,1265,1175,1273
438.446694,8.325e-29,0.0712,3,6,6,1265,1175,1273
438.470193,3.557e-28,0.0766,3,6,6,1175,1175,1273
438.507098,1.63e-30,0.0697,3,6,6,1265,1175,1273
438.588636,5.759e-30,0.0676,3,6,6,1265,1175,1273
438.6388,1.696e-29,0.0712,3,6,6,1265,1175,1273
438.673556,9.918e-30,0.064,3,6,5,1265,1175,1273
438.932502,7.385e-30,0.068,3,6,6,1265,1175,1273
439.061043,2.17e-27,0.0668,3,6,6,1265,1175,1273
439.091761,7.017e-29,0.073,3,6,6,1265,1175,1273
439.202144,1.74e-30,0.0699,3,6,6,1265,1175,1273
439.255603,9.289e-30,0.0683,3,6,6,1265,1175,1273
439.289639,1.55e-30,0.0847,3,6,6,1265,1175,1273
439.372587,1.747e-29,0.0716,3,6,6,1265,1175,1273
439.500476,1.216e-29,0.0642,3,6,5,1265,1175,1273
439.52151,5.706e-30,0.088,3,6,6,1265,1175,1273
439.558327,1.146e-29,0.0687,3,6,6,1265,1175,1273
439.841038,1.386e-29,0.0692,3,6,6,1265,1175,1273
439.858492,3.285e-28,0.0782,3,6,6,1175,1175,1273
439.903918,1.848e-30,0.0702,3,6,6,1265,1175,1273
439.957023,7.719e-29,0.0705,3,6,6,1265,1175,1273
439.990651,8.057e-29,0.0709,3,6,6,1265,1175,1273
440.01453,1.474e-29,0.0645,3,6,5,1265,1175,1273
440.0895,1.554e-30,0.0834,3,6,6,1265,1175,1273
440.104086,1.642e-29,0.0697,3,6,6,1265,1175,1273
440.10869,1.787e-29,0.072,3,6,6,1265,1175,1273
440.3478,1.905e-29,0.0702,3,6,6,1265,1175,1273
440.532338,2.866e-27,0.0671,3,6,6,1265,1175,1273
440.532732,7.271e-29,0.074,3,6,6,1265,1175,1273
440.572489,2.163e-29,0.0709,3,6,6,1265,1175,1273
440.6058,1.951e-30,0.0705,3,6,6,1265,1175,1273
440.778444,2.399e-29,0.0716,3,6,6,1265,1175,1273
440.822117,1.791e-29,0.0647,3,6,5,1265,1175,1273
440.84705,1.813e-29,0.0725,3,6,6,1265,1175,1273
440.891695,1.568e-30,0.0822,3,6,6,1265,1175,1273
440.965933,2.599e-29,0.0725,3,6,6,1265,1175,1273
441.087811,2.929e-30,0.0949,3,6,6,1265,1175,1273
441.135202,2.744e-29,0.0735,3,6,6,1265,1175,1273
441.274837,2.889e-28,0.0801,3,6,6,1175,1175,1273
441.286479,2.817e-29,0.0746,3,6,6,1265,1175,1273
441.31342,2.048e-30,0.0709,3,6,6,1265,1175,1273
441.361752,2.154e-29,0.0649,3,6,5,1265,1175,1273
441.419965,2.805e-29,0.0759,3,6,6,1265,1175,1273
441.462154,6.993e-29,0.0699,3,6,6,1265,1175,1273
441.535843,2.695e-29,0.0774,3,6,6,1265,1175,1273
441.587719,1.823e-29,0.073,3,6,6,1265,1175,1273
441.630595,7.385e-29,0.0702,3,6,6,1265,1175,1273
441.634271,2.483e-29,0.0791,3,6,6,1265,1175,1273
441.69622,1.585e-30,0.0811,3,6,6,1265,1175,1273
441.715385,2.17e-29,0.0811,3,6,6,1265,1175,1273
441.779296,1.763e-29,0.0834,3,6,6,1265,1175,1273
441.826093,1.275e-29,0.0862,3,6,6,1265,1175,1273
441.855842,7.288e-30,0.0903,3,6,6,1265,1175,1273
441.986826,7.334e-29,0.0752,3,6,6,1265,1175,1273
442.005488,3.72e-27,0.0675,3,6,6,1265,1175,1273
442.022033,2.134e-30,0.0712,3,6,6,1265,1175,1273
442.152727,2.594e-29,0.0651,3,6,5,1265,1175,1273
442.264234,1.303e-30,0.0642,3,6,5,1265,1175,1273
442.330666,1.816e-29,0.0735,3,6,6,1265,1175,1273
442.503067,1.601e-30,0.0801,3,6,6,1265,1175,1273
442.695508,1.043e-30,0.0666,3,6,6,1265,1175,1273
442.715452,3.095e-29,0.0653,3,6,5,1265,1175,1273
442.719137,2.378e-28,0.0822,3,6,6,1175,1175,1273
442.735628,2.211e-30,0.0716,3,6,6,1265,1175,1273
442.961957,6.198e-29,0.0694,3,6,6,1265,1175,1273
443.075919,1.791e-29,0.074,3,6,6,1265,1175,1273
443.275041,6.618e-29,0.0697,3,6,6,1265,1175,1273
443.312231,1.612e-30,0.0791,3,6,6,1265,1175,1273
443.425359,1.48e-30,0.0903,3,6,6,1265,1175,1273
443.450888,2.274e-30,0.072,3,6,6,1265,1175,1273
443.454234,7.178e-29,0.0766,3,6,6,1265,1175,1273
443.480864,4.744e-27,0.0678,3,6,6,1265,1175,1273
443.492298,3.695e-29,0.0655,3,6,5,1265,1175,1273
443.602841,1.919e-30,0.0647,3,6,5,1265,1175,1273
443.823463,1.746e-29,0.0746,3,6,6,1265,1175,1273
443.951676,1.383e-30,0.067,3,6,6,1265,1175,1273
444.075848,4.372e-29,0.0657,3,6,6,1265,1175,1273
444.123705,1.618e-30,0.0782,3,6,6,1265,1175,1273
444.170565,2.321e-30,0.0725,3,6,6,1265,1175,1273
444.191316,1.77e-28,0.0847,3,6,6,1175,1175,1273
444.456301,5.38e-29,0.0689,3,6,6,1265,1175,1273
444.573313,1.68e-29,0.0752,3,6,6,1265,1175,1273
444.840823,5.173e-29,0.0659,3,6,6,1265,1175,1273
444.892406,2.351e-30,0.073,3,6,6,1265,1175,1273
444.923712,5.805e-29,0.0692,3,6,6,1265,1175,1273
444.935118,6.783e-29,0.0782,3,6,6,1265,1175,1273
444.93748,1.618e-30,0.0774,3,6,6,1265,1175,1273
444.947309,2.78e-30,0.0651,3,6,5,1265,1175,1273
444.958821,5.942e-27,0.0681,3,6,6,1265,1175,1273
444.975739,4.385e-30,0.0862,3,6,6,1265,1175,1273
445.221768,1.801e-30,0.0673,3,6,6,1265,1175,1273
445.325463,1.594e-29,0.0759,3,6,6,1265,1175,1273
445.443146,6.07e-29,0.0661,3,6,6,1265,1175,1273
445.61825,2.362e-30,0.0735,3,6,6,1265,1175,1273
445.691312,1.09e-28,0.088,3,6,6,1175,1175,1273
445.753551,1.612e-30,0.0766,3,6,6,1265,1175,1273
445.945049,4.577e-29,0.0685,3,6,6,1265,1175,1273
446.079921,1.487e-29,0.0766,3,6,6,1265,1175,1273
446.198297,7.119e-29,0.0663,3,6,6,1265,1175,1273
446.297929,3.958e-30,0.0655,3,6,5,1265,1175,1273
446.346619,2.351e-30,0.074,3,6,6,1265,1175,1273
446.429613,6.142e-29,0.0801,3,6,6,1265,1175,1273
446.439694,7.31e-27,0.0685,3,6,6,1265,1175,1273
446.505852,2.305e-30,0.0676,3,6,6,1265,1175,1273
446.519668,7.109e-30,0.0834,3,6,6,1265,1175,1273
446.571908,1.598e-30,0.0759,3,6,6,1265,1175,1273
446.576314,4.989e-29,0.0687,3,6,6,1265,1175,1273
446.715635,1.433e-30,0.0645,3,6,5,1265,1175,1273
446.817541,8.284e-29,0.0665,3,6,6,1265,1175,1273
446.836684,1.358e-29,0.0774,3,6,6,1265,1175,1273
447.078698,2.317e-30,0.0746,3,6,6,1265,1175,1273
447.219074,3.672e-29,0.0949,3,6,6,1175,1175,1273
447.392544,1.577e-30,0.0752,3,6,6,1265,1175,1273
447.42806,3.818e-29,0.0681,3,6,6,1265,1175,1273
447.564719,9.628e-29,0.0666,3,6,6,1265,1175,1273
447.595757,1.211e-29,0.0782,3,6,6,1265,1175,1273
447.65498,5.543e-30,0.0659,3,6,6,1265,1175,1273
447.773209,2.105e-30,0.0649,3,6,5,1265,1175,1273
447.803987,2.899e-30,0.068,3,6,6,1265,1175,1273
447.813556,2.259e-30,0.0752,3,6,6,1265,1175,1273
447.9238,8.829e-27,0.0689,3,6,6,1265,1175,1273
447.937828,5.262e-29,0.0822,3,6,6,1265,1175,1273
448.057065,9.531e-30,0.0811,3,6,6,1265,1175,1273
448.199217,1.111e-28,0.0668,3,6,6,1265,1175,1273
448.215449,1.549e-30,0.0746,3,6,6,1265,1175,1273
448.232534,4.203e-29,0.0683,3,6,6,1265,1175,1273
448.357137,1.045e-29,0.0791,3,6,6,1265,1175,1273
448.382879,1.344e-30,0.0568,3,6,5,1265,1175,1273
448.55192,2.176e-30,0.0759,3,6,6,1265,1175,1273
448.849209,3.04e-30,0.0653,3,6,5,1265,1175,1273
448.905191,3.126e-29,0.0678,3,6,6,1265,1175,1273
448.940091,1.279e-28,0.067,3,6,6,1265,1175,1273
449.018728,7.63e-30,0.0663,3,6,6,1265,1175,1273
449.040616,1.515e-30,0.074,3,6,6,1265,1175,1273
449.116229,3.58e-30,0.0683,3,6,6,1265,1175,1273
449.120827,8.647e-30,0.0801,3,6,6,1265,1175,1273
449.293235,2.066e-30,0.0766,3,6,6,1265,1175,1273
449.411439,1.046e-26,0.0694,3,6,6,1265,1175,1273
449.459842,4.166e-29,0.0847,3,6,6,1265,1175,1273
449.562707,7.248e-29,0.0903,3,6,6,1175,1175,1273
449.587833,1.156e-29,0.0791,3,6,6,1265,1175,1273
449.588346,1.463e-28,0.0671,3,6,6,1265,1175,1273
449.86106,2.418e-30,0.0575,3,6,5,1265,1175,1273
449.868034,1.474e-30,0.0735,3,6,6,1265,1175,1273
449.886825,6.735e-30,0.0811,3,6,6,1265,1175,1273
449.892043,3.474e-29,0.068,3,6,6,1265,1175,1273
449.943771,4.318e-30,0.0657,3,6,6,1265,1175,1273
450.037922,1.931e-30,0.0774,3,6,6,1265,1175,1273
450.324415,1.67e-28,0.0673,3,6,6,1265,1175,1273
450.376296,2.512e-29,0.0675,3,6,6,1265,1175,1273
450.389425,1.032e-29,0.0666,3,6,6,1265,1175,1273
450.442622,4.34e-30,0.0687,3,6,6,1265,1175,1273
450.655133,4.778e-30,0.0822,3,6,6,1265,1175,1273
450.697693,1.428e-30,0.073,3,6,6,1265,1175,1273
450.785672,1.77e-30,0.0782,3,6,6,1265,1175,1273
450.90289,1.216e-26,0.0699,3,6,6,1265,1175,1273
450.985091,1.893e-28,0.0675,3,6,6,1265,1175,1273
450.995707,2.89e-29,0.088,3,6,6,1265,1175,1273
451.057012,6.03e-30,0.0661,3,6,6,1265,1175,1273
451.111852,1.312e-29,0.0774,3,6,6,1265,1175,1273
451.159761,1.409e-28,0.0862,3,6,6,1175,1175,1273
451.336009,4.28e-30,0.0582,3,6,5,1265,1175,1273
451.425749,2.873e-30,0.0834,3,6,6,1265,1175,1273
451.529585,1.377e-30,0.0725,3,6,6,1265,1175,1273
451.536707,1.584e-30,0.0791,3,6,6,1265,1175,1273
451.554492,2.817e-29,0.0676,3,6,6,1265,1175,1273
451.717697,2.139e-28,0.0676,3,6,6,1265,1175,1273
451.767311,1.372e-29,0.067,3,6,6,1265,1175,1273
451.783208,5.162e-30,0.0692,3,6,6,1265,1175,1273
451.841229,1.982e-29,0.0671,3,6,6,1265,1175,1273
452.189025,8.276e-30,0.0665,3,6,6,1265,1175,1273
452.198672,1.18e-30,0.0847,3,6,6,1265,1175,1273
452.290872,1.376e-30,0.0801,3,6,6,1265,1175,1273
